Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,EMA_20,RSI_14,MACD,MACD_Signal,MACD_Diff,Close_Lag_1,Volume_Lag_1,Close_Lag_2,Volume_Lag_2,Close_Lag_3,Volume_Lag_3,Close_Lag_5,Volume_Lag_5,Close_Lag_7,Volume_Lag_7,Rolling_Mean_7,Rolling_Std_7,Rolling_Min_7,Rolling_Max_7,Rolling_Mean_14,Rolling_Std_14,Rolling_Min_14,Rolling_Max_14,Rolling_Mean_30,Rolling_Std_30,Rolling_Min_30,Rolling_Max_30,Year,Month,Day,DayOfWeek,Quarter,Month_Sin,Month_Cos
2011-12-16,154.31,155.37,153.9,155.23,18123126.0,164.29579999999999,165.83624,163.10401630897422,30.735433283763683,-3.1758340402339797,-1.5058792165001402,-1.6699548237338395,152.33,21505804.0,152.89,42227780.0,158.45,24959155.0,166.4,8353970.0,169.4,10344941.0,159.038,5.89761205913008,152.33,166.4,163.90185714285712,6.504445980749431,152.33,170.13,166.92053333333334,5.957194802308779,152.33,174.98,2011,12,16,4,4,-2.4492935982947064e-16,1.0
2011-12-19,155.48,155.86,154.36,154.87,12487532.0,163.6583,165.75004,162.31982427954813,29.779783150380496,-3.4166725773104645,-1.8880378886622051,-1.5286346886482594,155.23,18123126.0,152.33,21505804.0,152.89,42227780.0,161.99,15311393.0,165.976,11718284.0,157.45142857142858,5.168927769442287,152.33,166.4,163.044,6.863526072934386,152.33,170.13,166.38786666666664,6.29838391824601,152.33,174.98,2011,12,19,0,4,-2.4492935982947064e-16,1.0
2011-12-20,156.82,157.43,156.58,156.98,9134635.0,163.33229999999998,165.62432,161.81126958625785,26.976679039148365,-3.3981082108910527,-2.1900519531079747,-1.208056257783078,154.87,12487532.0,155.23,18123126.0,152.33,21505804.0,158.45,24959155.0,166.4,8353970.0,156.1057142857143,3.360941619758742,152.33,161.99,162.10471428571432,6.7174455129747255,152.33,169.82,165.78786666666667,6.309004947683552,152.33,173.96,2011,12,20,1,4,-2.4492935982947064e-16,1.0
2011-12-21,156.98,157.53,156.13,157.16,11992929.0,162.9248,165.52552,161.3682915304238,27.919824350166422,-3.330479625110712,-2.418137487508522,-0.9123421376021899,156.98,9134635.0,154.87,12487532.0,155.23,18123126.0,152.89,42227780.0,161.99,15311393.0,155.4157142857143,2.2704467779331106,152.33,158.45,161.214,6.4648519050207405,152.33,169.82,165.24220000000003,6.324199965213798,152.33,173.96,2011,12,21,2,4,-2.4492935982947064e-16,1.0
2011-12-22,156.35,156.8,155.33,156.04,9887558.0,162.4853,165.38112,160.86083519419293,26.378222709818957,-3.328884811463894,-2.6002869522995966,-0.7285978591642972,157.16,11992929.0,156.98,9134635.0,154.87,12487532.0,152.33,21505804.0,158.45,24959155.0,155.07142857142858,1.8833784233957709,152.33,157.16,160.22971428571427,6.092047873802992,152.33,169.4,164.70786666666666,6.40410945508067,152.33,173.96,2011,12,22,3,4,-2.4492935982947064e-16,1.0
2011-12-23,156.35,156.49,155.82,156.31,3565083.0,162.1308,165.26131999999998,160.4274223185555,29.564184423490985,-3.2681608428065374,-2.733861730400985,-0.5342991124055523,156.04,9887558.0,157.16,11992929.0,156.98,9134635.0,155.23,18123126.0,152.89,42227780.0,155.56,1.6526342608085418,152.33,157.16,159.44328571428574,5.8104881620499835,152.33,169.4,164.21353333333334,6.4625893750024686,152.33,173.96,2011,12,23,4,4,-2.4492935982947064e-16,1.0
2011-12-27,155.08,155.55,154.54,154.91,4917681.0,161.54479999999998,165.09151999999997,159.90195352631213,25.85341000072782,-3.2950219973592425,-2.8460937837926368,-0.4489282135666057,156.31,3565083.0,156.04,9887558.0,157.16,11992929.0,154.87,12487532.0,152.33,21505804.0,155.92857142857142,0.9509544077989768,154.87,157.16,158.49542857142856,5.338866801604913,152.33,169.4,163.57853333333333,6.407571360526492,152.33,173.36,2011,12,27,1,4,-2.4492935982947064e-16,1.0
2011-12-28,154.05,154.26,150.66,151.03,16403309.0,160.7523,164.85972,159.05700557142526,19.523525117791465,-3.5880326227511716,-2.994481551584344,-0.5935510711668277,154.91,4917681.0,156.31,3565083.0,156.04,9887558.0,156.98,9134635.0,155.23,18123126.0,155.32857142857142,2.098169270033426,151.03,157.16,157.18328571428574,4.667929576105119,151.03,166.4,162.83953333333335,6.536796614674367,151.03,173.36,2011,12,28,2,4,-2.4492935982947064e-16,1.0
2011-12-29,149.09,150.72,148.27,150.34,19790384.0,159.76280000000003,164.62972000000002,158.22681456462286,21.47131805575826,-3.8317528264314547,-3.1619358065537666,-0.669817019877688,151.03,16403309.0,154.91,4917681.0,156.31,3565083.0,157.16,11992929.0,154.87,12487532.0,154.68142857142857,2.833075058256122,150.34,157.16,156.0664285714286,4.254589570991174,150.34,166.4,162.0722,6.609960328537249,150.34,171.51,2011,12,29,3,4,-2.4492935982947064e-16,1.0
2011-12-30,152.1401,153.75,151.79,151.99,10852657.0,158.8808,164.47212,157.63283222513496,24.83409011526369,-3.8474110734580904,-3.2990308599346316,-0.5483802135234588,150.34,19790384.0,151.03,16403309.0,154.91,4917681.0,156.04,9887558.0,156.98,9134635.0,153.96857142857144,2.785710134306867,150.34,157.16,155.03714285714287,3.1661974975372367,150.34,161.99,161.42153333333334,6.609641248198981,150.34,170.13,2011,12,30,4,4,-2.4492935982947064e-16,1.0
2012-01-03,154.76,156.3,154.55,155.92,13353568.0,158.1858,164.43511999999998,157.46970534655068,39.21847246891646,-3.5023295168726065,-3.339690591322227,-0.16263892555037973,151.99,10852657.0,150.34,19790384.0,151.03,16403309.0,156.31,3565083.0,157.16,11992929.0,153.79142857142855,2.580835966448354,150.34,156.31,154.60357142857143,2.4826772371254244,150.34,158.45,161.04886666666667,6.593593644897381,150.34,170.13,2012,1,3,1,1,0.49999999999999994,0.8660254037844387
2012-01-04,155.43,157.38,155.34,156.71,11517798.0,157.6553,164.37892,157.397352456403,46.57480314960633,-3.129033943856939,-3.2975592618291696,0.16852531797223058,155.92,13353568.0,151.99,10852657.0,150.34,19790384.0,154.91,4917681.0,156.04,9887558.0,153.88714285714286,2.6883124464099954,150.34,156.71,154.4792857142857,2.31306810663641,150.34,157.16,160.6852,6.51911567093593,150.34,170.13,2012,1,4,2,1,0.49999999999999994,0.8660254037844387
2012-01-05,155.37,158.03,155.25,157.78,11597949.0,157.13529999999997,164.31412,157.43379507960273,61.692969870875245,-2.7155512704815976,-3.1811576635596555,0.46560639307805785,156.71,11517798.0,155.92,13353568.0,151.99,10852657.0,151.03,16403309.0,156.31,3565083.0,154.09714285714287,2.953459633975514,150.34,157.78,154.82857142857142,2.4212929068296916,150.34,157.78,160.49453333333335,6.517598667869182,150.34,170.13,2012,1,5,3,1,0.49999999999999994,0.8660254037844387
2012-01-06,158.5901,158.63,156.38,157.2,9790121.0,156.5253,164.14632,157.4115288815453,61.634018155757246,-2.406918962048138,-3.0263099232573523,0.6193909612092141,157.78,11597949.0,156.71,11517798.0,155.92,13353568.0,150.34,19790384.0,154.91,4917681.0,154.42428571428573,3.176879271354307,150.34,157.78,155.17642857142854,2.3842644637228143,150.34,157.78,160.2242,6.479055132263055,150.34,170.13,2012,1,6,4,1,0.49999999999999994,0.8660254037844387
2012-01-09,157.36,157.59,156.19,156.5,8764806.0,156.0515,163.92831999999999,157.3247166071124,53.39028296849976,-2.193524202311977,-2.8597527790682777,0.6662285767563008,157.2,9790121.0,157.78,11597949.0,156.71,11517798.0,151.99,10852657.0,151.03,16403309.0,155.2057142857143,2.859731089588708,150.34,157.78,155.26714285714283,2.410475307651088,150.34,157.78,159.94653333333332,6.453306598216317,150.34,170.13,2012,1,9,0,1,0.49999999999999994,0.8660254037844387
2012-01-10,158.97,159.47,158.47,158.64,8303102.0,155.6635,163.70232,157.44998169214932,59.19063871282297,-1.8306248982188151,-2.6539272028983856,0.8233023046795704,156.5,8764806.0,157.2,9790121.0,157.78,11597949.0,155.92,13353568.0,150.34,19790384.0,156.39142857142858,2.134872584577015,151.99,158.64,155.5364285714286,2.568122951595168,150.34,158.64,159.78786666666667,6.423918557764338,150.34,170.13,2012,1,10,1,1,0.49999999999999994,0.8660254037844387
2012-01-11,159.34,160.05,158.91,159.67,7967256.0,155.54749999999999,163.50332,157.66141200718272,56.922285126093655,-1.4432750172544502,-2.4117967657695987,0.9685217485151485,158.64,8303102.0,156.5,8764806.0,157.2,9790121.0,156.71,11517798.0,151.99,10852657.0,157.48857142857145,1.3099927298950427,155.92,159.67,155.72857142857143,2.7766051688601006,150.34,159.67,159.55586666666667,6.292632647532266,150.34,170.13,2012,1,11,2,1,0.49999999999999994,0.8660254037844387
2012-01-12,161.02,161.615,159.83,160.38,8599095.0,155.644,163.36412,157.92032514935582,58.06613226452905,-1.0667100106042824,-2.1427794147365353,1.076069404132253,159.67,7967256.0,158.64,8303102.0,156.5,8764806.0,157.78,11597949.0,155.92,13353568.0,158.12571428571428,1.4919099296176481,156.5,160.38,155.95857142857145,3.0264242855304198,150.34,160.38,159.3392,6.141850436652957,150.34,170.13,2012,1,12,3,1,0.49999999999999994,0.8660254037844387
2012-01-13,159.32,159.59,158.01,159.26,8910256.0,155.9625,163.20172,158.04791323036955,58.06613226452905,-0.8488689368970768,-1.8839973191686437,1.035128382271567,160.38,8599095.0,159.67,7967256.0,158.64,8303102.0,157.2,9790121.0,156.71,11517798.0,158.49,1.3969132638295518,156.5,160.38,156.1885714285714,3.152805483626728,150.34,160.38,158.97686666666667,5.794092774979057,150.34,169.82,2012,1,13,4,1,0.49999999999999994,0.8660254037844387
2012-01-17,161.17,161.65,160.42,160.5,8276913.0,156.371,163.03052,158.28144530366768,60.009555661729564,-0.5696046320051948,-1.621118781735954,1.0515141497307592,159.26,8910256.0,160.38,8599095.0,159.67,7967256.0,156.5,8764806.0,157.78,11597949.0,158.87857142857143,1.5377085611531363,156.5,160.5,156.48785714285714,3.357449074180967,150.34,160.5,158.67253333333332,5.444471867192497,150.34,169.82,2012,1,17,1,1,0.49999999999999994,0.8660254037844387
2012-01-18,159.94,161.64,159.68,161.6,9278564.0,156.6895,162.82812,158.5974981318898,66.2142510906447,-0.2565673033063547,-1.348208486050034,1.0916411827436794,160.5,8276913.0,159.26,8910256.0,160.38,8599095.0,158.64,8303102.0,157.2,9790121.0,159.50714285714284,1.6335106803607906,156.5,161.6,156.96571428571428,3.584040938738534,150.34,161.6,158.39853333333335,5.057182367569645,150.34,169.4,2012,1,18,2,1,0.49999999999999994,0.8660254037844387
2012-01-19,160.96,161.45,160.33,161.22,8110676.0,157.007,162.63551999999999,158.84726021456697,79.74314068884998,-0.038699683347914515,-1.0863067255096102,1.0476070421616956,161.6,9278564.0,160.5,8276913.0,159.26,8910256.0,159.67,7967256.0,156.5,8764806.0,160.18142857142857,1.0581812789134177,158.64,161.6,157.69357142857143,3.310111797189703,150.34,161.6,158.19520000000003,4.8023179920282635,150.34,169.4,2012,1,19,3,1,0.49999999999999994,0.8660254037844387
2012-01-20,160.5,162.09,160.0,162.07,11614926.0,157.26149999999998,162.37732,159.15418781317965,83.92134181607864,0.2002416107317515,-0.8289970582613378,1.0292386689930892,161.22,8110676.0,161.6,9278564.0,160.5,8276913.0,160.38,8599095.0,158.64,8303102.0,160.67142857142858,1.018862577767915,159.26,162.07,158.53142857142853,2.7412654493391515,151.99,162.07,157.99153333333334,4.483221307493147,150.34,169.4,2012,1,20,4,1,0.49999999999999994,0.8660254037844387
2012-01-23,162.325,163.47,162.325,163.16,8831870.0,157.5615,162.16992,159.53569373573396,83.3831440526001,0.47211593958925846,-0.5687744586912187,1.0408903982804771,162.07,11614926.0,161.22,8110676.0,161.6,9278564.0,159.26,8910256.0,159.67,7967256.0,161.17000000000002,1.2700787377145806,159.26,163.16,159.32928571428573,2.277148906606998,155.92,163.16,157.7835333333333,4.060494880094148,150.34,166.4,2012,1,23,0,1,0.49999999999999994,0.8660254037844387
2012-01-24,161.81,162.37,161.53,162.01,7500589.0,157.85999999999999,161.96872,159.77134195137833,71.8279569892473,0.5880047620321136,-0.33741861454655225,0.9254233765786659,163.16,8831870.0,162.07,11614926.0,161.22,8110676.0,160.5,8276913.0,160.38,8599095.0,161.40285714285713,1.250369469204345,159.26,163.16,159.7642857142857,2.1541398936287677,156.5,163.16,157.65133333333333,3.8433244708861225,150.34,166.4,2012,1,24,1,1,0.49999999999999994,0.8660254037844387
2012-01-25,161.07,166.55,160.29,166.42,28927337.0,158.3655,161.87431999999998,160.4045474798185,77.63232783153097,1.0238948108174668,-0.06515592947374846,1.0890507402912153,162.01,7500589.0,163.16,8831870.0,162.07,11614926.0,161.6,9278564.0,159.26,8910256.0,162.4257142857143,1.9423684609489666,160.5,166.42,160.45785714285714,2.6100314721701197,156.5,166.42,157.65200000000002,3.844895765593939,150.34,166.42,2012,1,25,2,1,0.49999999999999994,0.8660254037844387
2012-01-26,168.05,168.31,167.05,167.27,19116178.0,158.9835,161.74052,161.05840010078816,77.34870317002881,1.4215420591727366,0.23218366825554854,1.189358390917188,166.42,28927337.0,162.01,7500589.0,163.16,8831870.0,161.22,8110676.0,160.5,8276913.0,163.39285714285714,2.444311179627244,161.22,167.27,161.1357142857143,3.055398033458384,156.5,167.27,157.82799999999997,4.1583811505332084,150.34,167.27,2012,1,26,3,1,0.49999999999999994,0.8660254037844387
2012-01-27,167.44,169.0,167.41,168.97,13028531.0,159.88049999999998,161.65591999999998,161.81188580547501,81.86247969680566,1.852501674731144,0.5562472695506676,1.2962544051804765,167.27,19116178.0,166.42,28927337.0,162.01,7500589.0,162.07,11614926.0,161.6,9278564.0,164.44571428571427,3.0544658951697294,161.22,168.97,161.97642857142856,3.47907946963678,156.5,168.97,158.17866666666666,4.629516049284344,150.34,168.97,2012,1,27,4,1,0.49999999999999994,0.8660254037844387
2012-01-30,168.19,168.54,167.74,168.03,8414248.0,160.765,161.54932,162.40408715733454,80.81239978621056,2.0940512119951222,0.8638080580395586,1.2302431539555636,168.97,13028531.0,167.27,19116178.0,166.42,28927337.0,163.16,8831870.0,161.22,8110676.0,165.4185714285714,2.9381197421208527,162.01,168.97,162.79999999999998,3.447525310891122,158.64,168.97,158.68333333333334,4.852934649534292,150.34,168.97,2012,1,30,0,1,0.49999999999999994,0.8660254037844387
2012-01-31,169.77,169.86,167.72,169.31,11159789.0,161.631,161.50531999999998,163.0617931423503,79.88795518207283,2.361543855583733,1.1633552175483937,1.1981886380353393,168.03,8414248.0,168.97,13028531.0,167.27,19116178.0,162.01,7500589.0,162.07,11614926.0,166.45285714285714,2.8354112828387628,162.01,169.31,163.56214285714285,3.63162429980707,159.26,169.31,159.24933333333334,5.071654789007005,150.34,169.31,2012,1,31,1,1,0.49999999999999994,0.8660254037844387
2012-02-01,169.75,170.18,169.08,169.56,7717305.0,162.313,161.55452,163.680669985936,78.96895137668425,2.56414870334595,1.4435139147079048,1.120634788638045,169.31,11159789.0,168.03,8414248.0,168.97,13028531.0,166.42,28927337.0,163.16,8831870.0,167.36714285714285,2.620348032135351,162.01,169.56,164.26857142857142,3.775344828149168,159.26,169.56,159.72699999999998,5.34737650790074,150.34,169.56,2012,2,1,2,1,0.8660254037844386,0.5000000000000001
2012-02-02,169.96,171.2299,169.68,171.05,11505527.0,163.03,161.62312,164.38251093965638,79.88795518207283,2.8125240261984743,1.7173159370060187,1.0952080891924556,169.56,7717305.0,169.31,11159789.0,168.03,8414248.0,167.27,19116178.0,162.01,7500589.0,168.6585714285714,1.548509267770838,166.42,171.05,165.03071428571428,4.00025665385452,159.26,171.05,160.26633333333334,5.648106477538892,150.34,171.05,2012,2,2,3,1,0.8660254037844386,0.5000000000000001
2012-02-03,169.88,170.14,167.51,167.64,23353362.0,163.523,161.70592,164.69274799302244,70.80436941410123,2.7030457289894514,1.9144618954027053,0.7885838335867461,171.05,11505527.0,169.56,7717305.0,169.31,11159789.0,168.97,13028531.0,166.42,28927337.0,168.83285714285714,1.303900741179439,167.27,171.05,165.62928571428571,3.6848744144887036,160.5,171.05,160.6216666666667,5.768269975109945,150.34,171.05,2012,2,3,4,1,0.8660254037844386,0.5000000000000001
2012-02-06,166.96,167.68,166.61,167.18,8771205.0,164.022,161.74332,164.9296291365441,67.25206611570249,2.5497730376833943,2.041524123858843,0.5082489138245512,167.64,23353362.0,171.05,11505527.0,169.56,7717305.0,168.03,8414248.0,167.27,19116178.0,168.82,1.3221951444439484,167.18,171.05,166.10642857142855,3.390322442444117,161.22,171.05,160.95566666666667,5.850426264065917,150.34,171.05,2012,2,6,0,1,0.8660254037844386,0.5000000000000001
2012-02-07,167.38,170.09,167.15,169.7,11607548.0,164.682,161.84072,165.38395017115894,69.48989412897015,2.6016559942078743,2.1535504979286495,0.4481054962792248,167.18,8771205.0,167.64,23353362.0,171.05,11505527.0,169.31,11159789.0,168.97,13028531.0,168.92428571428573,1.3641219048969502,167.18,171.05,166.685,3.2503863675670104,161.22,171.05,161.411,5.984684101363375,150.34,171.05,2012,2,7,1,1,0.8660254037844386,0.5000000000000001
2012-02-08,169.26,169.96,167.5,168.5,10632480.0,165.175,161.94271999999998,165.68071682152475,66.85185185185186,2.5169300371349266,2.2262264057699053,0.2907036313650213,169.7,11607548.0,167.18,8771205.0,167.64,23353362.0,169.56,7717305.0,168.03,8414248.0,168.99142857142857,1.3237374937547253,167.18,171.05,167.20499999999998,2.8687648105875505,162.01,171.05,161.81733333333335,6.039974271088463,150.34,171.05,2012,2,8,2,1,0.8660254037844386,0.5000000000000001
2012-02-09,170.01,170.37,167.67,168.02,16049485.0,165.5925,161.97052,165.90350569566527,64.01318888365526,2.3835757398597366,2.2576962725878715,0.12587946727186505,168.5,10632480.0,169.7,11607548.0,167.18,8771205.0,171.05,11505527.0,169.31,11159789.0,168.80714285714288,1.361258171514488,167.18,171.05,167.63000000000002,2.46131297044187,162.01,171.05,162.25433333333334,5.997097391775899,150.34,171.05,2012,2,9,3,1,0.8660254037844386,0.5000000000000001
2012-02-10,166.49,167.64,166.33,167.14,10326683.0,165.9305,161.97572,166.02126705798287,59.4671741198858,2.181733190828055,2.2425036562359084,-0.06077046540785336,168.02,16049485.0,168.5,10632480.0,169.7,11607548.0,167.64,23353362.0,169.56,7717305.0,168.46142857142857,1.443034171126555,167.14,171.05,167.91428571428568,2.1100955657758975,162.01,171.05,162.7913333333333,5.669711257827438,150.34,171.05,2012,2,10,4,1,0.8660254037844386,0.5000000000000001
2012-02-13,167.33,167.94,166.74,167.51,7085449.0,166.34300000000002,161.92332,166.16305114769878,63.58695652173912,2.0282470547966227,2.1996523359480515,-0.17140528115142883,167.14,10326683.0,168.02,16049485.0,168.5,10632480.0,167.18,8771205.0,171.05,11505527.0,167.9557142857143,0.9044677466628374,167.14,169.7,168.30714285714288,1.271724622898871,166.42,171.05,163.36366666666666,5.2180928497406756,151.99,171.05,2012,2,13,0,1,0.8660254037844386,0.5000000000000001
2012-02-14,167.65,167.93,166.42,167.12,7860046.0,166.674,161.87312,166.25418913363222,52.15782983970412,1.8537693464552376,2.1304757380494888,-0.27670639159425114,167.51,7085449.0,167.14,10326683.0,168.02,16049485.0,169.7,11607548.0,167.64,23353362.0,167.88142857142856,0.9546802007508853,167.12,169.7,168.35714285714286,1.2037660683274376,167.12,171.05,163.868,4.794916417236606,155.92,171.05,2012,2,14,1,1,0.8660254037844386,0.5000000000000001
2012-02-15,168.63,168.75,167.19,168.108,11638285.0,166.9994,161.83888,166.43074254947678,52.56143782858538,1.7747595254304542,2.0593324955256818,-0.28457297009522753,167.12,7860046.0,167.51,7085449.0,167.14,10326683.0,168.5,10632480.0,167.18,8771205.0,168.01399999999998,0.9041378950828028,167.12,169.7,168.417,1.1657852421320896,167.12,171.05,164.27426666666668,4.611084089253889,156.5,171.05,2012,2,15,2,1,0.8660254037844386,0.5000000000000001
2012-02-16,166.33,168.14,166.17,168.0,10706720.0,167.3384,161.85247999999999,166.58019564000278,46.71542733306244,1.6840166796083906,1.9842693323422238,-0.30025265273383317,168.108,11638285.0,167.12,7860046.0,167.51,7085449.0,168.02,16049485.0,169.7,11607548.0,167.77114285714285,0.5243305028147621,167.12,168.5,168.34771428571432,1.1591970316755948,167.12,171.05,164.6506,4.429582969396582,156.5,171.05,2012,2,16,3,1,0.8660254037844386,0.5000000000000001
2012-02-17,168.29,168.33,166.872,167.35,7286847.0,167.60240000000002,161.83588,166.65351034095488,47.651284885327414,1.541878932259408,1.8957912523256608,-0.35391232006625284,168.0,10706720.0,168.108,11638285.0,167.12,7860046.0,167.14,10326683.0,168.5,10632480.0,167.60685714285714,0.4294831888623441,167.12,168.108,168.29914285714287,1.1874359485344423,167.12,171.05,164.96959999999999,4.259042061634094,156.5,171.05,2012,2,17,4,1,0.8660254037844386,0.5000000000000001
2012-02-21,169.65,171.07,169.59,171.02,13586548.0,167.9954,161.86828,167.06936649895917,55.06937033084314,1.705709712173899,1.8577749442953087,-0.15206523212140954,167.35,7286847.0,168.0,10706720.0,168.108,11638285.0,167.51,7085449.0,168.02,16049485.0,168.03542857142858,1.372338497737491,167.12,171.02,168.42128571428572,1.3728807684570976,167.12,171.05,165.43026666666668,4.135289598610696,156.5,171.05,2012,2,21,1,1,0.8660254037844386,0.5000000000000001
2012-02-22,170.4,173.17,170.19,172.94,16645291.0,168.5419,162.00756,167.62847445143927,59.117393180837276,1.9677912666690247,1.8797782087700519,0.08801305789897285,171.02,13586548.0,167.35,7286847.0,168.0,10706720.0,167.12,7860046.0,167.14,10326683.0,168.864,2.2266264467405605,167.12,172.94,168.66271428571432,1.814651923758196,167.12,172.94,165.97826666666666,3.998082703716545,158.64,172.94,2012,2,22,2,1,0.8660254037844386,0.5000000000000001
2012-02-23,172.69,173.77,172.28,173.02,11623126.0,168.8719,162.13996,168.14195307511173,55.75148896414808,2.1570826125934843,1.9352390895347384,0.22184352305874588,172.94,16645291.0,171.02,13586548.0,167.35,7286847.0,168.108,11638285.0,167.51,7085449.0,169.65114285714284,2.6092481310743003,167.12,173.02,168.80342857142858,2.0721245030276694,167.12,173.02,166.4576,3.9496762468818787,159.26,173.02,2012,2,23,3,1,0.8660254037844386,0.5000000000000001
2012-02-24,172.63,173.04,172.0,172.231,9293412.0,169.11995,162.34478,168.53138611557728,65.82557738710793,2.217865489171402,1.9917643694620712,0.22610111970933056,173.02,11623126.0,172.94,16645291.0,171.02,13586548.0,168.0,10706720.0,167.12,7860046.0,170.3812857142857,2.4955384665610625,167.35,173.02,169.13135714285713,2.2310270007388198,167.12,173.02,166.8763,3.8703099506116843,159.26,173.02,2012,2,24,4,1,0.8660254037844386,0.5000000000000001
2012-02-27,172.14,172.92,171.58,171.7,7326080.0,169.25645000000003,162.60978,168.83315886647466,65.50493962678367,2.1978536062718206,2.032982216824021,0.16487138944779955,172.231,9293412.0,173.02,11623126.0,172.94,16645291.0,167.35,7286847.0,168.108,11638285.0,170.89442857142856,2.312799303666053,167.35,173.02,169.45421428571427,2.253852707582325,167.12,173.02,167.2536333333333,3.765516995080594,159.26,173.02,2012,2,27,0,1,0.8660254037844386,0.5000000000000001
2012-02-28,172.84,174.0,172.6,173.49,12400606.0,169.52945,163.02178,169.27666754585803,63.68626318070202,2.299920038686423,2.0863697811965016,0.2135502574899215,171.7,7326080.0,172.231,9293412.0,173.02,11623126.0,171.02,13586548.0,168.0,10706720.0,171.67871428571428,2.087573927972919,167.35,173.49,169.72492857142856,2.4998342241747307,167.12,173.49,167.72796666666667,3.6171943831868183,160.5,173.49,2012,2,28,1,1,0.8660254037844386,0.5000000000000001
2012-02-29,173.19,173.59,164.0,164.286,43915153.0,169.27825,163.2609,168.80136587482394,40.356979405034366,1.619454479596044,1.9929867208764103,-0.37353224128036633,173.49,12400606.0,171.7,7326080.0,172.231,9293412.0,172.94,16645291.0,167.35,7286847.0,171.24099999999999,3.181223297201429,164.286,173.49,169.42392857142858,2.8830046416438413,164.286,173.49,167.85416666666666,3.416817435138827,161.22,173.49,2012,2,29,2,1,0.8660254037844386,0.5000000000000001
2012-03-01,166.1,167.72,165.75,166.61,19182475.0,169.13075,163.48850000000002,168.59266436293595,47.02456318055206,1.2532611842449342,1.8450416135501153,-0.5917804293051812,164.286,43915153.0,173.49,12400606.0,171.7,7326080.0,173.02,11623126.0,171.02,13586548.0,170.61100000000002,3.6363926722312634,164.286,173.49,169.3232142857143,2.959437009313019,164.286,173.49,168.0211666666667,3.217202040791913,161.22,173.49,2012,3,1,3,1,1.0,6.123233995736766e-17
2012-03-02,166.23,166.83,165.63,166.34,9296936.0,168.89524999999998,163.7179,168.3781248997992,48.26719805926187,0.9305369649898694,1.6621406838380663,-0.731603718848197,166.61,19182475.0,164.286,43915153.0,173.49,12400606.0,172.231,9293412.0,172.94,16645291.0,169.66814285714284,3.7844958461484053,164.286,173.49,169.26607142857142,3.0120898051866196,164.286,173.49,168.1918333333333,2.970300810071299,162.01,173.49,2012,3,2,4,1,1.0,6.123233995736766e-17
2012-03-05,165.77,165.91,164.55,165.65,12069034.0,168.79575,163.8913,168.1183034807707,46.02632028713045,0.6120432095622164,1.4521211889828964,-0.8400779794206801,166.34,9296936.0,166.61,19182475.0,164.286,43915153.0,171.7,7326080.0,173.02,11623126.0,168.6152857142857,3.721232354756435,164.286,173.49,169.13321428571427,3.134055818524944,164.286,173.49,168.31116666666668,2.781805294303272,162.01,173.49,2012,3,5,0,1,1.0,6.123233995736766e-17
2012-03-06,162.15,162.81,161.78,162.7,15529521.0,168.57175,164.00209999999998,167.60227457784015,41.48821445077801,0.1202085782776976,1.1857386668418566,-1.065530088564159,165.65,12069034.0,166.34,9296936.0,166.61,19182475.0,173.49,12400606.0,172.231,9293412.0,167.2537142857143,3.916322667769647,162.7,173.49,168.81750000000002,3.5477808177469137,162.7,173.49,168.29583333333332,2.812278498048535,162.01,173.49,2012,3,6,1,1,1.0,6.123233995736766e-17
2012-03-07,162.76,164.02,162.51,163.63,9553024.0,168.26825,164.1539,167.22396271328395,41.357214544893104,-0.19231380894837002,0.9101281716838113,-1.1024419806321815,162.7,15529521.0,165.65,12069034.0,166.34,9296936.0,164.286,43915153.0,171.7,7326080.0,166.10085714285714,3.560987476742252,162.7,173.49,168.49764285714284,3.808918473735582,162.7,173.49,168.34983333333332,2.7007611964483864,162.7,173.49,2012,3,7,2,1,1.0,6.123233995736766e-17
2012-03-08,164.74,165.55,164.05,165.28,8857398.0,168.10725,164.33329999999998,167.03882340725693,45.04517633343051,-0.3033519891517358,0.667432139516702,-0.9707841286684378,163.63,9553024.0,162.7,15529521.0,165.65,12069034.0,166.61,19182475.0,173.49,12400606.0,164.92799999999997,1.4450494801187728,162.7,166.61,168.30335714285712,3.9044284444750366,162.7,173.49,168.3118333333333,2.7366322127438876,162.7,173.49,2012,3,8,3,1,1.0,6.123233995736766e-17
2012-03-09,163.64,166.57,163.25,166.3799,13698199.0,168.02524499999998,164.56269799999998,166.976068797042,48.261338667068124,-0.29914940111555666,0.47411583139025026,-0.7732652325058069,165.28,8857398.0,163.63,9553024.0,162.7,15529521.0,166.34,9296936.0,164.286,43915153.0,165.22712857142855,1.5054629572678861,162.7,166.61,168.23406428571428,3.9311661584767985,162.7,173.49,168.28216333333333,2.7530926848508424,162.7,173.49,2012,3,9,4,1,1.0,6.123233995736766e-17
2012-03-12,165.33,165.58,164.4,165.07,6518657.0,167.92174500000002,164.843498,166.79453843541896,38.35060185293957,-0.3969411124705289,0.29990444261809446,-0.6968455550886233,166.3799,13698199.0,165.28,8857398.0,163.63,9553024.0,165.65,12069034.0,166.61,19182475.0,165.00712857142858,1.376715190482692,162.7,166.3799,167.8090642857143,3.928436670387541,162.7,173.49,168.15216333333333,2.810963355604547,162.7,173.49,2012,3,12,0,1,1.0,6.123233995736766e-17
